date,location_id,city,state,region,sessions,page_views,bounce_rate,conversion_rate,online_orders,avg_order_value,revenue,ad_spend_social,ad_spend_search,ad_spend_display,impressions_social,impressions_search,impressions_display,clicks_social,clicks_search,clicks_display
2025-09-13,JAX-001,Jacksonville,FL,South,1592,5564,0.3998,0.0682,108,27.0,2916.0,212.26,433.33,217.27,7179,9593,14870,137,307,147
2025-09-14,JAX-001,Jacksonville,FL,South,1148,4812,0.486,0.0743,85,27.35,2324.75,355.12,276.76,251.02,15967,7832,14973,453,240,232
2025-09-15,JAX-001,Jacksonville,FL,South,929,2931,0.4731,0.026,24,30.38,729.12,192.61,387.65,157.8,5712,6320,6615,87,317,61
2025-09-17,JAX-001,Jacksonville,FL,South,930,3618,0.3809,0.0526,48,33.05,1586.4,272.27,243.22,183.14,7675,5227,8644,223,191,141
2025-09-19,JAX-001,Jacksonville,FL,South,978,3956,0.5196,0.0444,43,24.84,1068.12,323.2,281.34,287.48,8514,4890,18344,250,327,159
09/20/2025,JAX-001,Jacksonville,FL,South,1477,6250,0.4323,0.0595,87,29.85,2596.95,178.54,252.24,215.14,4562,5472,14805,157,202,133
09/21/2025,JAX-001,Jacksonville,FL,South,1497,5928,0.5916,0.0553,82,,1664.6,,310.67,286.44,7453,9015,12945,188,562,173
2025-09-23,JAX-001,Jacksonville,FL,South,784,3521,0.5109,0.0452,35,22.54,788.9,221.6,413.69,153.16,8947,7218,7770,227,492,138
09/24/2025,JAX-001,Jacksonville,FL,South,892,3656,0.4605,0.0263,23,19.65,451.95,282.31,596.54,251.3,8428,11466,17484,198,630,189
2025/09/25,JAX-001,Jacksonville,FL,South,996,4105,0.3641,0.0798,79,20.19,1595.01,284.45,584.65,169.86,10663,12216,8050,256,774,134
2025-09-26,JAX-001,Jacksonville,FL,South,1214,3879,0.645,0.069,83,21.36,1772.88,186.83,303.87,244.41,5927,6768,12537,165,272,209
2025-10-01,JAX-001,Jacksonville,FL,South,1000,3843,0.6027,0.0722,72,30.51,2196.72,342.22,419.57,260.54,9008,11835,15538,312,810,165
2025-10-02,JAX-001,Jacksonville,FL,South,844,2756,0.3604,0.0584,49,25.81,1264.69,375.25,560.72,135.66,12850,14818,9217,209,704,105
2025-10-03,JAX-001,Jacksonville,FL,South,1147,4944,0.6031,0.025,28,26.11,731.08,329.37,204.46,200.11,12364,4531,13827,188,292,161
10/04/2025,JAX-001,Jacksonville,FL,South,1445,6286,0.4207,0.0375,54,32.54,1757.16,184.33,200.46,134.92,4879,4699,5685,75,306,98
2025-10-05,JAX-001,Jacksonville,FL,South,1060,3722,0.4223,0.0539,57,33.59,1914.63,420.69,560.72,102.43,17333,9842,6233,316,350,50
2025/10/06,JAX-001,Jacksonville,FL,South,857,3565,0.5276,0.0507,43,30.68,1319.24,357.24,443.65,227.23,15827,10593,14981,292,487,225
2025-10-08,JAX-001,Jacksonville,FL,South,888,3575,0.649,0.0279,24,27.59,662.16,335.53,264.49,246.91,10612,6255,11278,350,260,115
10/09/2025,JAX-001,Jacksonville,FL,South,597,2594,0.4533,0.0376,22,20.85,426.11,249.53,449.1,292.06,6825,13391,16225,206,686,281
2025-10-10,JAX-001,Jacksonville,FL,South,1167,3920,0.3854,0.0704,82,20.74,1700.68,431.0,228.8,136.67,13945,4198,9325,423,238,80
2025-10-11,JAX-001,Jacksonville,FL,South,1457,4703,0.5833,0.0368,53,29.32,1346.72,354.79,280.7,229.68,12492,8196,13631,379,483,142
2025-10-12,JAX-001,Jacksonville,FL,South,1560,6757,0.595,0.0205,31,,654.72,280.28,382.32,297.32,11464,9089,12807,281,620,102
2025-10-14,JAX-001,Jacksonville,FL,South,921,2670,0.3525,0.0223,20,28.2,564.0,182.81,423.65,110.11,8044,11556,7331,138,789,58
2025-10-18,JAX-001,Jacksonville,FL,South,1561,6686,0.6216,0.0306,47,23.14,1087.58,256.52,470.36,173.32,11113,10654,7189,272,567,80
2025-10-19,JAX-001,Jacksonville,FL,South,1133,4537,0.418,0.0238,26,24.68,641.68,294.62,324.81,258.08,9753,5756,16858,340,385,200
2025/10/21,JAX-001,Jacksonville,FL,South,781,2316,0.3619,0.0241,18,29.07,523.26,368.2,494.97,191.83,9536,12763,7736,195,867,131
2025-10-26,JAX-001,Jacksonville,FL,South,1543,6310,0.6425,0.0274,42,22.37,939.54,436.07,474.05,227.79,11881,7706,11020,352,305,169
2025-10-27,JAX-001,Jacksonville,FL,South,1071,3270,0.5648,0.0432,46,23.49,1080.54,306.55,240.93,125.48,11068,5015,8062,210,229,85
2025-10-28,JAX-001,Jacksonville,FL,South,679,2553,0.3956,0.0416,28,23.54,659.12,370.68,334.02,163.97,15042,6943,9933,251,258,81
2024-10-28,SF-001,San Francisco,CA,West,716,2684,0.5836,0.038,27,32.78,885.06,193.68,474.38,238.29,6812,11270,13299,154,727,175
2024-10-29,SF-001,San Francisco,CA,West,1182,4355,0.4529,0.067,79,21.06,1663.74,380.19,268.06,256.92,12534,4670,11561,438,200,156
2024-10-30,SF-001,San Francisco,CA,West,1171,3537,0.4408,0.0504,59,29.42,1735.78,207.34,368.38,304.79,9109,8876,13886,304,412,121
2024-11-01,SF-001,San Francisco,CA,West,1533,6690,0.5474,0.0642,98,18.55,1669.96,534.4,590.48,353.06,22955,9767,18610,591,611,239
2024-11-02,SF-001,San Francisco,CA,West,1466,6494,0.3625,0.0518,75,23.89,1677.26,450.43,498.15,124.27,18822,7583,7530,412,372,64
11/03/2024,SF-001,San Francisco,CA,West,812,2395,0.5786,0.0385,31,20.71,642.01,429.51,276.99,134.65,14335,5756,7127,486,272,67
2024-11-04,SF-001,San Francisco,CA,West,1309,4542,0.5405,0.0404,52,23.85,1240.2,393.08,629.39,199.29,15747,11954,10805,334,386,89
2024-11-05,SF-001,San Francisco,CA,West,963,3946,0.4644,0.0333,32,34.76,1112.32,182.3,387.83,204.21,6924,10860,8433,208,413,67
2024-11-06,SF-001,San Francisco,CA,West,1225,3842,0.5026,0.0497,60,27.44,1646.4,275.51,271.64,306.08,7716,7628,19516,190,244,184
2024-11-08,SF_001,San Francisco,CA,West,1604,6549,0.6174,0.0597,95,18.86,1791.7,220.81,388.55,204.43,6895,6716,9696,184,351,88
2024-11-08,SF_001,San Francisco,CA,West,1604,6549,0.6174,0.0597,95,18.86,1791.7,220.81,388.55,204.43,6895,6716,9696,184,351,88
2024-11-09,SF-001,San Francisco,CA,West,1734,6024,0.5597,0.0391,67,26.58,1780.86,244.52,320.96,149.5,6618,6015,6817,215,324,103
2024-11-11,SF-001,San Francisco,CA,West,1328,4659,0.3817,0.053,70,22.05,1543.5,327.39,652.64,215.16,11969,9983,8781,331,314,114
2024-11-12,SF-001,San Francisco,CA,West,1100,3591,0.6385,0.0341,37,18.85,697.45,212.44,322.6,151.96,8729,6517,9432,164,451,102
11/14/2024,SF-001,San Francisco,CA,West,1106,3373,0.626,0.068,75,29.09,2181.75,322.13,323.2,177.94,8920,6800,9962,159,228,98
2024/11/15,SF-001,San Francisco,CA,West,1336,3774,0.6069,0.0386,51,28.32,1444.32,509.41,375.42,262.75,22706,10340,15936,362,661,203
2024-11-16,SF-001,San Francisco,CA,West,1283,5539,0.3703,0.0308,39,25.19,982.41,307.13,693.39,265.9,12868,14766,15472,271,527,181
2024-11-17,SF-001,San Francisco,CA,West,1026,3254,0.5494,0.0373,38,18.83,715.54,381.67,249.23,167.12,12880,3948,11264,403,164,119
2024-11-18,SF-001,San Francisco,CA,West,1022,3649,0.5179,0.0553,56,19.0,1064.0,462.75,520.15,160.68,15511,10582,9134,502,639,158
2024-11-19,SF-001,San Francisco,CA,West,962,2785,,0.0357,34,31.63,1075.42,211.14,666.66,232.34,8848,13931,15844,273,888,183
2024-11-20,SF-001,San Francisco,CA,West,858,3231,0.4963,0.0396,33,20.39,610.94,504.69,518.62,279.5,22594,11830,16985,719,670,224
2024-11-22,SF-001,San Francisco,CA,West,1202,3467,0.5248,0.05,60,18.51,1110.6,406.08,608.51,244.58,18011,14835,10692,501,483,137
11/23/2024,SF-001,San Francisco,CA,West,1090,3954,0.4371,0.0664,72,18.8,1353.6,516.71,687.34,214.93,19719,15966,10497,489,1075,186
2024-11-24,SF-001,San Francisco,CA,West,792,3472,0.5236,0.0714,56,19.99,1119.44,203.13,706.75,133.21,6400,19543,6883,171,669,111
11/26/2024,SF-001,San Francisco,CA,West,767,2831,0.4178,0.0348,26,24.67,641.42,420.14,594.06,316.9,15808,14542,12954,473,628,107
2024-11-27,SF-001,San Francisco,CA,West,912,3920,0.582,0.0754,68,22.7,1543.6,418.21,635.75,295.21,10831,15053,19141,256,745,312
2024-11-30,SF-001,San Francisco,CA,West,1243,4675,0.6012,0.0423,52,23.8,1237.6,391.85,604.61,217.95,10906,17351,8899,181,960,83
2024-12-02,SF-001,San Francisco,CA,West,620,2419,0.368,0.0483,29,26.49,768.21,384.81,544.91,190.52,14942,10446,12155,240,694,111
2024-12-03,SF-001,San Francisco,CA,West,488,2040,0.4185,0.0653,31,34.61,1072.91,270.68,483.27,219.67,8985,12563,8992,164,749,124
2024-12-04,SF-001,San Francisco,CA,West,696,2018,0.5297,0.0614,42,26.61,1117.62,399.27,666.28,294.41,16105,11232,17074,301,600,226
12/05/2024,SF-001,San Francisco,CA,West,855,3491,0.4788,0.0318,27,31.89,861.03,287.09,584.98,266.97,7681,13631,18618,204,574,303
2024-12-08,SF-001,San Francisco,CA,West,957,4113,0.5314,0.0649,62,28.89,1589.14,192.8,265.81,357.62,6583,6032,23884,215,308,360
2024-12-09,SF-001,San Francisco,CA,West,784,2872,0.5349,0.0636,49,29.66,1453.34,538.66,312.42,345.87,23917,9228,19630,616,408,325
12/11/2024,SF-001,San Francisco,CA,West,765,3255,0.6004,0.0361,27,19.6,529.2,462.5,573.59,135.17,13467,13016,8727,405,483,123
2024-12-12,SF-001,San Francisco,CA,West,500,1498,0.5769,0.0208,10,27.72,277.2,474.64,660.18,293.79,17045,15354,19471,584,830,176
2024/12/14,SF-001,San Francisco,CA,West,1273,4177,0.6223,0.0749,95,31.18,2962.1,516.25,534.07,221.94,18930,8496,14693,298,361,120
2024-12-15,SF-001,San Francisco,CA,West,1173,3403,0.4833,0.0453,53,25.19,1335.07,271.34,538.95,333.72,11726,13565,17059,286,608,246
2024-12-16,SF-001,San Francisco,CA,West,728,2594,0.5387,0.0534,38,29.6,1124.8,195.03,347.8,132.26,8606,7533,6851,134,475,114
2024/12/17,SF-001,San Francisco,CA,West,607,2370,0.6343,0.0768,46,21.69,894.79,335.25,640.32,324.97,9380,16287,13565,266,952,193
2024-12-21,SF_001,San Francisco,CA,West,1044,3126,0.3563,0.0403,42,20.72,870.24,240.2,633.9,333.48,9113,17077,17908,278,808,296
2024-12-24,SF-001,San Francisco,CA,West,813,3184,0.437,0.0379,30,32.86,985.8,510.86,243.45,309.55,16162,5041,21081,456,193,204
2024-12-25,SF-001,San Francisco,CA,West,556,2322,0.6328,0.0734,40,31.41,1256.4,535.27,486.79,227.07,20784,11883,12661,328,687,127
2024-12-26,SF_001,San Francisco,CA,West,455,1541,0.378,0.0481,21,32.68,686.28,537.76,325.41,143.16,18160,6831,6944,312,314,78
12/27/2024,SF-001,San Francisco,CA,West,1062,4549,0.5388,0.0717,76,30.78,2022.26,218.27,305.63,249.46,9332,5996,15946,283,236,201
2024-12-28,SF-001,San Francisco,CA,West,824,3015,0.5608,0.03,24,34.65,831.6,258.06,557.19,295.91,10096,13054,12647,246,531,203
2024-12-29,SF_001,San Francisco,CA,West,968,3275,0.5109,0.054,52,25.17,1200.61,478.8,589.9,236.6,18391,14767,15222,315,923,208
2024-12-30,SF-001,San Francisco,CA,West,938,3952,0.4418,0.0607,56,,1885.52,469.35,628.57,288.73,15135,11503,14755,382,559,204
2025-01-02,SF-001,San Francisco,CA,West,754,2328,0.5352,0.0611,46,21.72,999.12,240.45,456.31,207.99,10571,10634,10521,326,623,146
2025-01-03,SF_001,San Francisco,CA,West,763,2460,0.5857,0.0565,43,,1258.18,394.22,421.71,229.67,14102,7324,11919,233,368,200
2025-01-04,SF-001,San Francisco,CA,West,1292,5433,0.5654,0.0659,85,18.78,1596.3,250.56,596.2,311.17,7488,12421,14705,201,647,193
2025-01-05,SF-001,San Francisco,CA,West,1258,4986,0.6207,0.0798,100,31.9,3190.0,502.39,279.3,123.45,14495,8011,7373,333,532,89
2025-01-06,SF-001,San Francisco,CA,West,649,2497,0.4407,0.0589,38,30.31,1030.04,401.54,545.78,348.31,11715,15259,16328,271,1000,232
2025-01-09,SF-001,San Francisco,CA,West,609,2718,0.591,0.0337,20,28.02,560.4,230.71,388.15,359.23,10151,10061,22322,277,699,306
2025-01-10,SF-001,San Francisco,CA,West,1081,3473,0.5034,0.063,68,33.44,2273.92,,606.74,219.21,11877,16751,15068,215,726,212
2025-01-11,SF-001,San Francisco,CA,West,977,3209,0.5011,0.0756,73,34.04,2484.92,520.85,453.89,321.34,18617,10674,14797,514,718,248
2025-01-12,SF-001,San Francisco,CA,West,875,2583,0.3569,0.0551,48,23.19,1113.12,495.81,273.59,135.69,14921,4355,8928,231,151,106
2025-01-13,SF-001,San Francisco,CA,West,489,1392,0.6438,0.0723,35,24.73,865.55,246.65,579.45,269.28,10346,12819,11619,254,873,111
2025-01-14,SF-001,San Francisco,CA,West,830,2412,0.5944,0.0614,50,,1587.0,206.52,480.21,356.18,6697,11975,18682,151,591,231
2025-01-15,SF-001,San Francisco,CA,West,836,2881,0.6189,0.0252,21,24.4,512.4,526.76,710.02,196.0,21253,12128,13492,735,736,163
2025-01-16,SF-001,San Francisco,CA,West,848,2626,0.5917,0.0271,22,32.06,607.59,267.75,523.31,290.17,8964,13112,14131,235,852,181
01/17/2025,SF-001,San Francisco,CA,West,1061,4327,0.6088,0.0233,24,27.39,603.94,350.02,386.74,340.38,12278,10153,23747,276,582,357
2025-01-20,SF-001,San Francisco,CA,West,596,1943,0.424,0.0471,28,22.35,625.8,381.61,703.04,180.46,10763,15469,7616,332,832,130
2025-01-21,SF-001,San Francisco,CA,West,574,2523,0.6445,0.0428,24,29.59,710.16,341.16,715.84,218.42,11837,12316,10108,350,568,163
2025-01-22,SF-001,San Francisco,CA,West,728,3080,0.4196,0.0453,32,28.14,900.48,325.83,448.38,343.16,14469,12785,14451,459,694,206
2025-01-24,SF-001,San Francisco,CA,West,965,2996,0.4497,0.0633,61,24.69,1506.09,501.62,392.76,138.13,21019,6346,5755,662,278,64
2025-01-25,SF-001,San Francisco,CA,West,872,2848,0.6126,0.0755,65,24.88,1398.93,191.96,678.42,251.24,5342,13400,12914,152,767,113
2025/01/26,SF-001,San Francisco,CA,West,990,3638,0.6249,0.073,72,27.22,1959.84,394.29,278.78,232.05,9904,7389,15476,231,495,163
2025-01-27,SF_001,San Francisco,CA,West,790,2633,0.3942,0.0205,16,25.45,407.2,321.79,290.46,217.17,12199,5151,13144,263,267,151
2025-01-28,SF-001,San Francisco,CA,West,756,2529,0.4254,0.0261,19,22.54,403.36,387.37,325.76,332.1,13257,6022,15204,238,397,243
2025-01-30,SF_001,San Francisco,CA,West,822,2364,0.4846,0.0376,30,31.58,947.4,211.6,292.38,172.77,7678,4681,11869,264,323,192
2025-02-01,SF-001,San Francisco,CA,West,1478,6120,0.3758,0.0695,102,30.11,3071.22,252.41,354.85,170.67,8447,7161,10186,282,443,160
2025-02-02,SF-001,San Francisco,CA,West,1344,4882,0.6352,0.0217,29,19.94,578.26,196.51,405.3,294.17,8265,10280,15763,231,419,212
2025-02-03,SF-001,San Francisco,CA,West,963,2751,0.3915,0.0394,37,25.04,926.48,447.01,425.42,271.76,14718,12137,18299,479,369,239
2025-02-04,SF_001,San Francisco,CA,West,1059,4595,0.4739,0.0291,30,27.36,820.8,456.46,397.76,202.96,16058,7874,9278,282,335,98
2025-02-05,SF-001,San Francisco,CA,West,742,2275,0.5822,0.0361,26,31.95,830.7,539.01,479.77,330.14,18523,10420,20811,573,688,344
2025-02-07,SF-001,San Francisco,CA,West,1672,5312,0.6084,0.0222,37,23.04,852.48,303.6,709.03,230.01,8634,11115,15565,301,626,176
2025-02-08,SF-001,San Francisco,CA,West,1147,3944,0.3645,0.0795,91,,2871.96,443.06,659.74,288.43,17529,16132,19865,520,1115,205
2025-02-09,SF-001,San Francisco,CA,West,1540,4339,0.5836,0.0507,78,32.92,2567.76,258.73,581.97,327.67,8171,9296,20676,226,382,299
02/10/2025,SF-001,San Francisco,CA,West,1074,4675,0.4806,0.0608,65,32.54,2115.1,537.12,331.04,301.85,24093,7700,16107,443,253,160
2025/02/11,SF_001,San Francisco,CA,West,1001,3294,0.468,0.0758,75,32.04,2403.0,441.07,624.53,322.45,15439,13991,17581,316,555,186
2025-02-12,SF-001,San Francisco,CA,West,1144,5137,0.6229,0.0287,32,27.62,883.84,424.31,514.21,193.76,15338,12023,12093,524,528,143
2025-02-13,SF-001,San Francisco,CA,West,1467,6442,0.3509,0.068,99,29.73,2943.27,213.58,442.51,172.75,8618,10938,8953,165,375,88
2025-02-14,SF-001,San Francisco,CA,West,1243,5299,0.6147,0.043,53,29.46,1561.38,431.29,245.4,279.42,15043,6062,13521,446,201,230
2025-02-15,SF-001,San Francisco,CA,West,1634,6708,0.4428,0.0575,93,19.73,1834.89,427.8,319.6,196.88,13067,7848,9191,440,351,154
2025-02-16,SF_001,San Francisco,CA,West,1021,3102,0.5692,0.0398,40,30.71,1228.4,418.39,509.84,225.26,13605,8300,11578,289,250,196
2025-02-17,SF-001,San Francisco,CA,West,965,2751,0.4407,0.0503,48,34.61,1661.28,,261.06,279.32,22294,4523,18035,659,161,190
2025-02-19,SF-001,San Francisco,CA,West,1317,4349,0.4463,0.0299,39,31.53,1229.67,207.87,434.94,320.39,6436,10544,19924,114,569,319
2025-02-25,SF-001,San Francisco,CA,West,771,2787,0.5715,0.0785,60,34.01,2040.6,406.03,675.96,242.1,17844,14777,16676,400,832,275
2025-02-26,SF-001,San Francisco,CA,West,840,3164,0.6458,0.052,43,31.21,1342.03,419.19,538.39,129.8,12830,16060,6170,378,1072,85
2025-02-27,SF_001,San Francisco,CA,West,850,3360,0.3504,0.0391,33,32.73,1080.09,230.9,373.68,150.23,6329,8316,7038,206,343,83
2025-02-28,SF-001,San Francisco,CA,West,1636,5812,0.37,0.0766,125,23.49,2936.25,262.01,588.34,298.97,7999,17566,18609,179,1033,169
2025-03-01,SF-001,San Francisco,CA,West,1493,4404,0.6366,0.0506,75,33.83,2537.25,427.82,380.13,277.24,10697,9366,13695,293,636,113
03/04/2025,SF_001,San Francisco,CA,West,1055,4238,0.6329,0.0278,29,,806.49,388.99,666.48,342.99,11679,11819,14848,377,781,234
2025-03-05,SF-001,San Francisco,CA,West,1042,4222,0.4593,0.0735,76,34.25,2385.37,379.45,548.8,330.86,11094,14383,18125,377,594,199
2025-03-06,SF_001,San Francisco,CA,West,1025,3576,0.5832,0.0639,65,25.27,1642.55,320.12,428.63,270.59,9182,9196,16235,272,464,151
2025-03-07,SF-001,San Francisco,CA,West,1234,4123,0.4682,0.0733,90,33.95,3055.5,303.61,616.02,191.13,10687,11950,8637,166,523,92
2025-03-08,SF-001,San Francisco,CA,West,1199,4309,0.5468,0.068,81,19.03,1541.43,342.16,684.93,199.7,10461,12010,13652,347,405,236
2025-03-09,SF_001,San Francisco,CA,West,1421,4015,0.4283,0.029,41,33.9,1389.9,337.05,565.69,178.72,12803,12014,8187,352,611,76
03/10/2025,SF-001,San Francisco,CA,West,773,2289,0.3949,0.0266,20,30.74,614.8,353.75,530.33,243.04,11451,12486,12670,316,413,112
03/10/2025,SF-001,San Francisco,CA,West,773,2289,0.3949,0.0266,20,30.74,614.8,353.75,530.33,243.04,11451,12486,12670,316,413,112
2025-03-14,SF_001,San Francisco,CA,West,1434,5969,0.3869,0.05,71,31.78,2256.38,,511.43,313.06,7871,12430,20002,198,466,160
2025-03-16,SF-001,San Francisco,CA,West,1673,4844,0.479,0.0201,33,26.93,888.69,408.57,638.17,141.76,13270,11402,8184,418,790,72
2025-03-19,SF-001,San Francisco,CA,West,835,2606,0.6453,0.0713,59,20.38,1202.42,317.07,531.81,203.83,10214,10402,11787,168,699,159
2025-03-22,SF-001,San Francisco,CA,West,1811,5889,0.5443,0.0619,112,25.94,2905.28,525.56,265.8,184.15,20637,6750,12711,424,384,179
2025-03-23,SF-001,San Francisco,CA,West,1415,4488,0.3749,0.0582,82,34.23,2806.86,505.8,711.88,143.59,21015,19803,9058,507,1001,131
2025-03-24,SF_001,San Francisco,CA,West,1177,4548,0.3736,0.0303,35,21.95,768.25,364.72,598.65,175.34,12190,11839,10262,302,615,103
2025-03-24,SF_001,San Francisco,CA,West,1177,4548,0.3736,0.0303,35,21.95,768.25,364.72,598.65,175.34,12190,11839,10262,302,615,103
2025-03-26,SF-001,San Francisco,CA,West,1110,4695,0.6314,0.0403,44,30.17,1327.48,208.61,256.84,287.29,7486,7632,11853,184,467,152
2025-03-27,SF_001,San Francisco,CA,West,669,2461,0.5176,0.0229,15,33.63,504.45,376.97,542.57,144.06,15035,9939,9621,295,306,115
03/30/2025,SF-001,San Francisco,CA,West,1413,5085,0.4247,0.0372,52,23.32,1212.64,398.01,531.37,273.28,10849,9216,11581,328,439,177
04/01/2025,SF-001,San Francisco,CA,West,957,3615,0.3743,0.0563,53,22.67,1201.51,298.92,572.33,278.48,7832,12754,12897,222,884,205
04/03/2025,SF-001,San Francisco,CA,West,1124,3335,0.6196,0.0576,64,25.59,1448.63,217.85,569.28,133.73,6812,16608,6141,205,1136,91
2025-04-04,SF-001,San Francisco,CA,West,1327,3998,0.5149,0.043,57,32.12,1830.84,384.28,369.08,243.86,16186,7743,13464,338,357,195
2025-04-05,SF-001,San Francisco,CA,West,1657,7374,0.6363,0.076,125,20.85,2606.25,226.63,487.34,139.1,9408,13412,5645,163,687,91
2025-04-08,SF_001,San Francisco,CA,West,1115,4915,0.5835,0.0234,26,24.36,633.36,483.51,372.14,317.63,20460,6397,16924,597,307,240
04/09/2025,SF-001,San Francisco,CA,West,1159,3498,0.4007,0.0216,25,28.49,712.25,193.99,483.84,337.75,5339,14407,18253,153,705,200
2025-04-11,SF-001,San Francisco,CA,West,1669,5993,0.3748,0.0726,121,29.86,3191.23,216.38,681.93,305.59,8640,15019,20602,155,491,190
04/13/2025,SF-001,San Francisco,CA,West,1176,4543,0.602,0.0312,36,26.3,946.8,488.24,589.31,324.31,21750,13246,17568,441,730,280
04/14/2025,SF-001,San Francisco,CA,West,1157,4730,0.4078,0.0451,52,29.71,1544.92,539.56,628.25,145.11,21232,13270,6903,362,855,65
2025-04-15,SF-001,San Francisco,CA,West,1195,4319,0.5186,0.0799,95,32.47,3084.65,333.04,715.05,230.71,13194,18635,9389,452,1249,106
04/16/2025,SF-001,San Francisco,CA,West,828,2532,0.6308,0.0339,28,20.77,581.56,201.51,450.11,240.66,9039,13461,11422,194,527,123
2025-04-17,SF-001,San Francisco,CA,West,1122,3766,0.6259,0.0581,65,34.78,2051.99,434.88,356.62,306.42,13320,7257,15687,334,393,172
04/23/2025,SF-001,San Francisco,CA,West,946,2768,0.5778,0.0691,65,28.16,1830.4,443.34,265.96,179.95,19326,5526,12183,456,168,196
2025-04-24,SF-001,San Francisco,CA,West,896,3064,0.3914,0.0798,71,23.92,1698.32,232.73,498.13,199.54,9157,9902,9663,188,533,126
2025-04-25,SF-001,San Francisco,CA,West,1346,4705,0.3678,0.0716,96,,3214.08,310.23,318.64,287.97,10302,5266,19545,182,221,178
2025-04-26,SF-001,San Francisco,CA,West,1353,5538,0.4852,0.0794,107,18.73,2004.11,262.32,382.46,242.4,7118,9493,15987,218,317,147
2025-04-27,SF-001,San Francisco,CA,West,1357,4334,0.5567,0.0741,100,18.53,1853.0,400.8,488.37,196.66,16837,9063,10670,268,418,170
2025-04-28,SF-001,San Francisco,CA,West,1171,4217,0.6294,0.0309,36,22.89,824.04,394.51,478.52,290.32,16267,10707,14547,353,377,253
2025-04-29,SF-001,San Francisco,CA,West,853,3213,0.6267,0.0713,60,24.74,1484.4,460.26,572.58,190.54,20546,15596,13051,325,902,217
2025-05-01,SF-001,San Francisco,CA,West,1041,3114,0.3531,0.0204,21,28.66,601.86,347.07,549.3,210.22,13418,11132,12302,283,377,159
2025-05-02,SF-001,San Francisco,CA,West,1032,3961,0.3714,0.0518,53,31.14,1650.42,248.65,368.55,297.2,9726,9812,13540,299,423,146
2025-05-03,SF_001,San Francisco,CA,West,1722,6242,0.5694,0.0449,77,18.99,1462.23,453.93,520.25,328.99,14614,14323,22010,358,750,363
2025-05-04,SF_001,San Francisco,CA,West,1328,4893,0.5164,0.0602,79,30.58,2415.82,339.04,605.45,331.96,8732,11904,21347,139,607,177
2025/05/05,SF-001,San Francisco,CA,West,963,3568,0.5262,0.0733,70,33.01,2310.7,183.79,262.28,351.09,7457,6271,21052,211,285,294
2025-05-06,SF-001,San Francisco,CA,West,858,2710,0.608,0.0205,17,34.88,592.96,270.16,612.68,226.42,9914,13113,13727,192,881,228
2025-05-08,SF-001,San Francisco,CA,West,1108,4441,0.5179,0.0283,31,22.9,709.9,443.57,628.31,341.65,16320,10218,15547,534,504,170
2025/05/09,SF-001,San Francisco,CA,West,1138,4982,0.4074,0.0504,57,33.86,1930.02,449.33,654.45,220.85,13895,18266,9092,294,893,144
2025/05/10,SF-001,San Francisco,CA,West,1347,4054,0.3557,0.0502,67,33.01,2211.67,363.04,494.91,158.3,14114,12798,7807,220,597,88
05/13/2025,SF-001,San Francisco,CA,West,1026,4554,0.386,0.0287,29,24.69,617.61,477.98,611.27,250.67,19907,9363,15772,537,508,277
05/14/2025,SF-001,San Francisco,CA,West,982,3515,0.4846,0.0436,42,22.9,961.8,201.66,324.08,213.09,6446,8778,9646,97,358,126
